id_model,id_fB_papillary,id_fb_upper_blood,id_fb_reticular,id_fb_deep_blood,id_mel,id_light
0,0.011,0.02,0.0075,0.02,0.49,19
0,0.011,0.02,0.0075,0.02,0.5,19
0,0.011,0.02,0.01,0.01,0.01,19
0,0.011,0.02,0.01,0.01,0.02,19
0,0.011,0.02,0.01,0.01,0.03,19
0,0.011,0.02,0.01,0.01,0.04,19
0,0.011,0.02,0.01,0.01,0.05,19
0,0.011,0.02,0.01,0.01,0.06,19
0,0.011,0.02,0.01,0.01,0.07,19
0,0.011,0.02,0.01,0.01,0.08,19
0,0.011,0.02,0.01,0.01,0.09,19
0,0.011,0.02,0.01,0.01,0.1,19
0,0.011,0.02,0.01,0.01,0.11,19
0,0.011,0.02,0.01,0.01,0.12,19
0,0.011,0.02,0.01,0.01,0.13,19
0,0.011,0.02,0.01,0.01,0.14,19
0,0.011,0.02,0.01,0.01,0.15,19
0,0.011,0.02,0.01,0.01,0.16,19
0,0.011,0.02,0.01,0.01,0.17,19
0,0.011,0.02,0.01,0.01,0.18,19
0,0.011,0.02,0.01,0.01,0.19,19
0,0.011,0.02,0.01,0.01,0.2,19
0,0.011,0.02,0.01,0.01,0.21,19
0,0.011,0.02,0.01,0.01,0.22,19
0,0.011,0.02,0.01,0.01,0.23,19
0,0.011,0.02,0.01,0.01,0.24,19
0,0.011,0.02,0.01,0.01,0.25,19
0,0.011,0.02,0.01,0.01,0.26,19
0,0.011,0.02,0.01,0.01,0.27,19
0,0.011,0.02,0.01,0.01,0.28,19
0,0.011,0.02,0.01,0.01,0.29,19
0,0.011,0.02,0.01,0.01,0.3,19
0,0.011,0.02,0.01,0.01,0.31,19
0,0.011,0.02,0.01,0.01,0.32,19
0,0.011,0.02,0.01,0.01,0.33,19
0,0.011,0.02,0.01,0.01,0.34,19
0,0.011,0.02,0.01,0.01,0.35,19
0,0.011,0.02,0.01,0.01,0.36,19
0,0.011,0.02,0.01,0.01,0.37,19
0,0.011,0.02,0.01,0.01,0.38,19
0,0.011,0.02,0.01,0.01,0.39,19
0,0.011,0.02,0.01,0.01,0.4,19
0,0.011,0.02,0.01,0.01,0.41,19
0,0.011,0.02,0.01,0.01,0.42,19
0,0.011,0.02,0.01,0.01,0.43,19
0,0.011,0.02,0.01,0.01,0.44,19
0,0.011,0.02,0.01,0.01,0.45,19
0,0.011,0.02,0.01,0.01,0.46,19
0,0.011,0.02,0.01,0.01,0.47,19
0,0.011,0.02,0.01,0.01,0.48,19
0,0.011,0.02,0.01,0.01,0.49,19
0,0.011,0.02,0.01,0.01,0.5,19
0,0.011,0.02,0.01,0.02,0.01,19
0,0.011,0.02,0.01,0.02,0.02,19
0,0.011,0.02,0.01,0.02,0.03,19
0,0.011,0.02,0.01,0.02,0.04,19
0,0.011,0.02,0.01,0.02,0.05,19
0,0.011,0.02,0.01,0.02,0.06,19
0,0.011,0.02,0.01,0.02,0.07,19
0,0.011,0.02,0.01,0.02,0.08,19
0,0.011,0.02,0.01,0.02,0.09,19
0,0.011,0.02,0.01,0.02,0.1,19
0,0.011,0.02,0.01,0.02,0.11,19
0,0.011,0.02,0.01,0.02,0.12,19
0,0.011,0.02,0.01,0.02,0.13,19
0,0.011,0.02,0.01,0.02,0.14,19
0,0.011,0.02,0.01,0.02,0.15,19
0,0.011,0.02,0.01,0.02,0.16,19
0,0.011,0.02,0.01,0.02,0.17,19
0,0.011,0.02,0.01,0.02,0.18,19
0,0.011,0.02,0.01,0.02,0.19,19
0,0.011,0.02,0.01,0.02,0.2,19
0,0.011,0.02,0.01,0.02,0.21,19
0,0.011,0.02,0.01,0.02,0.22,19
0,0.011,0.02,0.01,0.02,0.23,19
0,0.011,0.02,0.01,0.02,0.24,19
0,0.011,0.02,0.01,0.02,0.25,19
0,0.011,0.02,0.01,0.02,0.26,19
0,0.011,0.02,0.01,0.02,0.27,19
0,0.011,0.02,0.01,0.02,0.28,19
0,0.011,0.02,0.01,0.02,0.29,19
0,0.011,0.02,0.01,0.02,0.3,19
0,0.011,0.02,0.01,0.02,0.31,19
0,0.011,0.02,0.01,0.02,0.32,19
0,0.011,0.02,0.01,0.02,0.33,19
0,0.011,0.02,0.01,0.02,0.34,19
0,0.011,0.02,0.01,0.02,0.35,19
0,0.011,0.02,0.01,0.02,0.36,19
0,0.011,0.02,0.01,0.02,0.37,19
0,0.011,0.02,0.01,0.02,0.38,19
0,0.011,0.02,0.01,0.02,0.39,19
0,0.011,0.02,0.01,0.02,0.4,19
0,0.011,0.02,0.01,0.02,0.41,19
0,0.011,0.02,0.01,0.02,0.42,19
0,0.011,0.02,0.01,0.02,0.43,19
0,0.011,0.02,0.01,0.02,0.44,19
0,0.011,0.02,0.01,0.02,0.45,19
0,0.011,0.02,0.01,0.02,0.46,19
0,0.011,0.02,0.01,0.02,0.47,19
0,0.011,0.02,0.01,0.02,0.48,19
0,0.011,0.02,0.01,0.02,0.49,19
0,0.011,0.02,0.01,0.02,0.5,19
0,0.011,0.02,0.012,0.01,0.01,19
0,0.011,0.02,0.012,0.01,0.02,19
0,0.011,0.02,0.012,0.01,0.03,19
0,0.011,0.02,0.012,0.01,0.04,19
0,0.011,0.02,0.012,0.01,0.05,19
0,0.011,0.02,0.012,0.01,0.06,19
0,0.011,0.02,0.012,0.01,0.07,19
0,0.011,0.02,0.012,0.01,0.08,19
0,0.011,0.02,0.012,0.01,0.09,19
0,0.011,0.02,0.012,0.01,0.1,19
0,0.011,0.02,0.012,0.01,0.11,19
0,0.011,0.02,0.012,0.01,0.12,19
0,0.011,0.02,0.012,0.01,0.13,19
0,0.011,0.02,0.012,0.01,0.14,19
0,0.011,0.02,0.012,0.01,0.15,19
0,0.011,0.02,0.012,0.01,0.16,19
0,0.011,0.02,0.012,0.01,0.17,19
0,0.011,0.02,0.012,0.01,0.18,19
0,0.011,0.02,0.012,0.01,0.19,19
0,0.011,0.02,0.012,0.01,0.2,19
0,0.011,0.02,0.012,0.01,0.21,19
0,0.011,0.02,0.012,0.01,0.22,19
0,0.011,0.02,0.012,0.01,0.23,19
0,0.011,0.02,0.012,0.01,0.24,19
0,0.011,0.02,0.012,0.01,0.25,19
0,0.011,0.02,0.012,0.01,0.26,19
0,0.011,0.02,0.012,0.01,0.27,19
0,0.011,0.02,0.012,0.01,0.28,19
0,0.011,0.02,0.012,0.01,0.29,19
0,0.011,0.02,0.012,0.01,0.3,19
0,0.011,0.02,0.012,0.01,0.31,19
0,0.011,0.02,0.012,0.01,0.32,19
0,0.011,0.02,0.012,0.01,0.33,19
0,0.011,0.02,0.012,0.01,0.34,19
0,0.011,0.02,0.012,0.01,0.35,19
0,0.011,0.02,0.012,0.01,0.36,19
0,0.011,0.02,0.012,0.01,0.37,19
0,0.011,0.02,0.012,0.01,0.38,19
0,0.011,0.02,0.012,0.01,0.39,19
0,0.011,0.02,0.012,0.01,0.4,19
0,0.011,0.02,0.012,0.01,0.41,19
0,0.011,0.02,0.012,0.01,0.42,19
0,0.011,0.02,0.012,0.01,0.43,19
0,0.011,0.02,0.012,0.01,0.44,19
0,0.011,0.02,0.012,0.01,0.45,19
0,0.011,0.02,0.012,0.01,0.46,19
0,0.011,0.02,0.012,0.01,0.47,19
0,0.011,0.02,0.012,0.01,0.48,19
0,0.011,0.02,0.012,0.01,0.49,19
0,0.011,0.02,0.012,0.01,0.5,19
0,0.011,0.02,0.012,0.02,0.01,19
0,0.011,0.02,0.012,0.02,0.02,19
0,0.011,0.02,0.012,0.02,0.03,19
0,0.011,0.02,0.012,0.02,0.04,19
0,0.011,0.02,0.012,0.02,0.05,19
0,0.011,0.02,0.012,0.02,0.06,19
0,0.011,0.02,0.012,0.02,0.07,19
0,0.011,0.02,0.012,0.02,0.08,19
0,0.011,0.02,0.012,0.02,0.09,19
0,0.011,0.02,0.012,0.02,0.1,19
0,0.011,0.02,0.012,0.02,0.11,19
0,0.011,0.02,0.012,0.02,0.12,19
0,0.011,0.02,0.012,0.02,0.13,19
0,0.011,0.02,0.012,0.02,0.14,19
0,0.011,0.02,0.012,0.02,0.15,19
0,0.011,0.02,0.012,0.02,0.16,19
0,0.011,0.02,0.012,0.02,0.17,19
0,0.011,0.02,0.012,0.02,0.18,19
0,0.011,0.02,0.012,0.02,0.19,19
0,0.011,0.02,0.012,0.02,0.2,19
0,0.011,0.02,0.012,0.02,0.21,19
0,0.011,0.02,0.012,0.02,0.22,19
0,0.011,0.02,0.012,0.02,0.23,19
0,0.011,0.02,0.012,0.02,0.24,19
0,0.011,0.02,0.012,0.02,0.25,19
0,0.011,0.02,0.012,0.02,0.26,19
0,0.011,0.02,0.012,0.02,0.27,19
0,0.011,0.02,0.012,0.02,0.28,19
0,0.011,0.02,0.012,0.02,0.29,19
0,0.011,0.02,0.012,0.02,0.3,19
0,0.011,0.02,0.012,0.02,0.31,19
0,0.011,0.02,0.012,0.02,0.32,19
0,0.011,0.02,0.012,0.02,0.33,19
0,0.011,0.02,0.012,0.02,0.34,19
0,0.011,0.02,0.012,0.02,0.35,19
0,0.011,0.02,0.012,0.02,0.36,19
0,0.011,0.02,0.012,0.02,0.37,19
0,0.011,0.02,0.012,0.02,0.38,19
0,0.011,0.02,0.012,0.02,0.39,19
0,0.011,0.02,0.012,0.02,0.4,19
0,0.011,0.02,0.012,0.02,0.41,19
0,0.011,0.02,0.012,0.02,0.42,19
0,0.011,0.02,0.012,0.02,0.43,19
0,0.011,0.02,0.012,0.02,0.44,19
0,0.011,0.02,0.012,0.02,0.45,19
0,0.011,0.02,0.012,0.02,0.46,19
0,0.011,0.02,0.012,0.02,0.47,19
0,0.011,0.02,0.012,0.02,0.48,19
0,0.011,0.02,0.012,0.02,0.49,19
0,0.011,0.02,0.012,0.02,0.5,19
0,0.011,0.02,0.014,0.01,0.01,19
0,0.011,0.02,0.014,0.01,0.02,19
0,0.011,0.02,0.014,0.01,0.03,19
0,0.011,0.02,0.014,0.01,0.04,19
0,0.011,0.02,0.014,0.01,0.05,19
0,0.011,0.02,0.014,0.01,0.06,19
0,0.011,0.02,0.014,0.01,0.07,19
0,0.011,0.02,0.014,0.01,0.08,19
0,0.011,0.02,0.014,0.01,0.09,19
0,0.011,0.02,0.014,0.01,0.1,19
0,0.011,0.02,0.014,0.01,0.11,19
0,0.011,0.02,0.014,0.01,0.12,19
0,0.011,0.02,0.014,0.01,0.13,19
0,0.011,0.02,0.014,0.01,0.14,19
0,0.011,0.02,0.014,0.01,0.15,19
0,0.011,0.02,0.014,0.01,0.16,19
0,0.011,0.02,0.014,0.01,0.17,19
0,0.011,0.02,0.014,0.01,0.18,19
0,0.011,0.02,0.014,0.01,0.19,19
0,0.011,0.02,0.014,0.01,0.2,19
0,0.011,0.02,0.014,0.01,0.21,19
0,0.011,0.02,0.014,0.01,0.22,19
0,0.011,0.02,0.014,0.01,0.23,19
0,0.011,0.02,0.014,0.01,0.24,19
0,0.011,0.02,0.014,0.01,0.25,19
0,0.011,0.02,0.014,0.01,0.26,19
0,0.011,0.02,0.014,0.01,0.27,19
0,0.011,0.02,0.014,0.01,0.28,19
0,0.011,0.02,0.014,0.01,0.29,19
0,0.011,0.02,0.014,0.01,0.3,19
0,0.011,0.02,0.014,0.01,0.31,19
0,0.011,0.02,0.014,0.01,0.32,19
0,0.011,0.02,0.014,0.01,0.33,19
0,0.011,0.02,0.014,0.01,0.34,19
0,0.011,0.02,0.014,0.01,0.35,19
0,0.011,0.02,0.014,0.01,0.36,19
0,0.011,0.02,0.014,0.01,0.37,19
0,0.011,0.02,0.014,0.01,0.38,19
0,0.011,0.02,0.014,0.01,0.39,19
0,0.011,0.02,0.014,0.01,0.4,19
0,0.011,0.02,0.014,0.01,0.41,19
0,0.011,0.02,0.014,0.01,0.42,19
0,0.011,0.02,0.014,0.01,0.43,19
0,0.011,0.02,0.014,0.01,0.44,19
0,0.011,0.02,0.014,0.01,0.45,19
0,0.011,0.02,0.014,0.01,0.46,19
0,0.011,0.02,0.014,0.01,0.47,19
0,0.011,0.02,0.014,0.01,0.48,19
0,0.011,0.02,0.014,0.01,0.49,19
0,0.011,0.02,0.014,0.01,0.5,19
0,0.011,0.02,0.014,0.02,0.01,19
0,0.011,0.02,0.014,0.02,0.02,19
0,0.011,0.02,0.014,0.02,0.03,19
0,0.011,0.02,0.014,0.02,0.04,19
0,0.011,0.02,0.014,0.02,0.05,19
0,0.011,0.02,0.014,0.02,0.06,19
0,0.011,0.02,0.014,0.02,0.07,19
0,0.011,0.02,0.014,0.02,0.08,19
0,0.011,0.02,0.014,0.02,0.09,19
0,0.011,0.02,0.014,0.02,0.1,19
0,0.011,0.02,0.014,0.02,0.11,19
0,0.011,0.02,0.014,0.02,0.12,19
0,0.011,0.02,0.014,0.02,0.13,19
0,0.011,0.02,0.014,0.02,0.14,19
0,0.011,0.02,0.014,0.02,0.15,19
0,0.011,0.02,0.014,0.02,0.16,19
0,0.011,0.02,0.014,0.02,0.17,19
0,0.011,0.02,0.014,0.02,0.18,19
0,0.011,0.02,0.014,0.02,0.19,19
0,0.011,0.02,0.014,0.02,0.2,19
0,0.011,0.02,0.014,0.02,0.21,19
0,0.011,0.02,0.014,0.02,0.22,19
0,0.011,0.02,0.014,0.02,0.23,19
0,0.011,0.02,0.014,0.02,0.24,19
0,0.011,0.02,0.014,0.02,0.25,19
0,0.011,0.02,0.014,0.02,0.26,19
0,0.011,0.02,0.014,0.02,0.27,19
0,0.011,0.02,0.014,0.02,0.28,19
0,0.011,0.02,0.014,0.02,0.29,19
0,0.011,0.02,0.014,0.02,0.3,19
0,0.011,0.02,0.014,0.02,0.31,19
0,0.011,0.02,0.014,0.02,0.32,19
0,0.011,0.02,0.014,0.02,0.33,19
0,0.011,0.02,0.014,0.02,0.34,19
0,0.011,0.02,0.014,0.02,0.35,19
0,0.011,0.02,0.014,0.02,0.36,19
0,0.011,0.02,0.014,0.02,0.37,19
0,0.011,0.02,0.014,0.02,0.38,19
0,0.011,0.02,0.014,0.02,0.39,19
0,0.011,0.02,0.014,0.02,0.4,19
0,0.011,0.02,0.014,0.02,0.41,19
0,0.011,0.02,0.014,0.02,0.42,19
0,0.011,0.02,0.014,0.02,0.43,19
0,0.011,0.02,0.014,0.02,0.44,19
0,0.011,0.02,0.014,0.02,0.45,19
0,0.011,0.02,0.014,0.02,0.46,19
0,0.011,0.02,0.014,0.02,0.47,19
0,0.011,0.02,0.014,0.02,0.48,19
0,0.011,0.02,0.014,0.02,0.49,19
0,0.011,0.02,0.014,0.02,0.5,19
0,0.011,0.03,0.0075,0.02,0.01,19
0,0.011,0.03,0.0075,0.02,0.02,19
0,0.011,0.03,0.0075,0.02,0.03,19
0,0.011,0.03,0.0075,0.02,0.04,19
0,0.011,0.03,0.0075,0.02,0.05,19
0,0.011,0.03,0.0075,0.02,0.06,19
0,0.011,0.03,0.0075,0.02,0.07,19
0,0.011,0.03,0.0075,0.02,0.08,19
0,0.011,0.03,0.0075,0.02,0.09,19
0,0.011,0.03,0.0075,0.02,0.1,19
0,0.011,0.03,0.0075,0.02,0.11,19
0,0.011,0.03,0.0075,0.02,0.12,19
0,0.011,0.03,0.0075,0.02,0.13,19
0,0.011,0.03,0.0075,0.02,0.14,19
0,0.011,0.03,0.0075,0.02,0.15,19
0,0.011,0.03,0.0075,0.02,0.16,19
0,0.011,0.03,0.0075,0.02,0.17,19
0,0.011,0.03,0.0075,0.02,0.18,19
0,0.011,0.03,0.0075,0.02,0.19,19
0,0.011,0.03,0.0075,0.02,0.2,19
0,0.011,0.03,0.0075,0.02,0.21,19
0,0.011,0.03,0.0075,0.02,0.22,19
0,0.011,0.03,0.0075,0.02,0.23,19
0,0.011,0.03,0.0075,0.02,0.24,19
0,0.011,0.03,0.0075,0.02,0.25,19
0,0.011,0.03,0.0075,0.02,0.26,19
0,0.011,0.03,0.0075,0.02,0.27,19
0,0.011,0.03,0.0075,0.02,0.28,19
0,0.011,0.03,0.0075,0.02,0.29,19
0,0.011,0.03,0.0075,0.02,0.3,19
0,0.011,0.03,0.0075,0.02,0.31,19
0,0.011,0.03,0.0075,0.02,0.32,19
0,0.011,0.03,0.0075,0.02,0.33,19
0,0.011,0.03,0.0075,0.02,0.34,19
0,0.011,0.03,0.0075,0.02,0.35,19
0,0.011,0.03,0.0075,0.02,0.36,19
0,0.011,0.03,0.0075,0.02,0.37,19
0,0.011,0.03,0.0075,0.02,0.38,19
0,0.011,0.03,0.0075,0.02,0.39,19
0,0.011,0.03,0.0075,0.02,0.4,19
0,0.011,0.03,0.0075,0.02,0.41,19
0,0.011,0.03,0.0075,0.02,0.42,19
0,0.011,0.03,0.0075,0.02,0.43,19
0,0.011,0.03,0.0075,0.02,0.44,19
0,0.011,0.03,0.0075,0.02,0.45,19
0,0.011,0.03,0.0075,0.02,0.46,19
0,0.011,0.03,0.0075,0.02,0.47,19
0,0.011,0.03,0.0075,0.02,0.48,19
0,0.011,0.03,0.0075,0.02,0.49,19
0,0.011,0.03,0.0075,0.02,0.5,19
0,0.011,0.03,0.0075,0.03,0.01,19
0,0.011,0.03,0.0075,0.03,0.02,19
0,0.011,0.03,0.0075,0.03,0.03,19
0,0.011,0.03,0.0075,0.03,0.04,19
0,0.011,0.03,0.0075,0.03,0.05,19
0,0.011,0.03,0.0075,0.03,0.06,19
0,0.011,0.03,0.0075,0.03,0.07,19
0,0.011,0.03,0.0075,0.03,0.08,19
0,0.011,0.03,0.0075,0.03,0.09,19
0,0.011,0.03,0.0075,0.03,0.1,19
0,0.011,0.03,0.0075,0.03,0.11,19
0,0.011,0.03,0.0075,0.03,0.12,19
0,0.011,0.03,0.0075,0.03,0.13,19
0,0.011,0.03,0.0075,0.03,0.14,19
0,0.011,0.03,0.0075,0.03,0.15,19
0,0.011,0.03,0.0075,0.03,0.16,19
0,0.011,0.03,0.0075,0.03,0.17,19
0,0.011,0.03,0.0075,0.03,0.18,19
0,0.011,0.03,0.0075,0.03,0.19,19
0,0.011,0.03,0.0075,0.03,0.2,19
0,0.011,0.03,0.0075,0.03,0.21,19
0,0.011,0.03,0.0075,0.03,0.22,19
0,0.011,0.03,0.0075,0.03,0.23,19
0,0.011,0.03,0.0075,0.03,0.24,19
0,0.011,0.03,0.0075,0.03,0.25,19
0,0.011,0.03,0.0075,0.03,0.26,19
0,0.011,0.03,0.0075,0.03,0.27,19
0,0.011,0.03,0.0075,0.03,0.28,19
0,0.011,0.03,0.0075,0.03,0.29,19
0,0.011,0.03,0.0075,0.03,0.3,19
0,0.011,0.03,0.0075,0.03,0.31,19
0,0.011,0.03,0.0075,0.03,0.32,19
0,0.011,0.03,0.0075,0.03,0.33,19
0,0.011,0.03,0.0075,0.03,0.34,19
0,0.011,0.03,0.0075,0.03,0.35,19
0,0.011,0.03,0.0075,0.03,0.36,19
0,0.011,0.03,0.0075,0.03,0.37,19
0,0.011,0.03,0.0075,0.03,0.38,19
0,0.011,0.03,0.0075,0.03,0.39,19
0,0.011,0.03,0.0075,0.03,0.4,19
0,0.011,0.03,0.0075,0.03,0.41,19
0,0.011,0.03,0.0075,0.03,0.42,19
0,0.011,0.03,0.0075,0.03,0.43,19
0,0.011,0.03,0.0075,0.03,0.44,19
0,0.011,0.03,0.0075,0.03,0.45,19
0,0.011,0.03,0.0075,0.03,0.46,19
0,0.011,0.03,0.0075,0.03,0.47,19
0,0.011,0.03,0.0075,0.03,0.48,19
0,0.011,0.03,0.0075,0.03,0.49,19
0,0.011,0.03,0.0075,0.03,0.5,19
0,0.011,0.03,0.01,0.02,0.01,19
0,0.011,0.03,0.01,0.02,0.02,19
0,0.011,0.03,0.01,0.02,0.03,19
0,0.011,0.03,0.01,0.02,0.04,19
0,0.011,0.03,0.01,0.02,0.05,19
0,0.011,0.03,0.01,0.02,0.06,19
0,0.011,0.03,0.01,0.02,0.07,19
0,0.011,0.03,0.01,0.02,0.08,19
0,0.011,0.03,0.01,0.02,0.09,19
0,0.011,0.03,0.01,0.02,0.1,19
0,0.011,0.03,0.01,0.02,0.11,19
0,0.011,0.03,0.01,0.02,0.12,19
0,0.011,0.03,0.01,0.02,0.13,19
0,0.011,0.03,0.01,0.02,0.14,19
0,0.011,0.03,0.01,0.02,0.15,19
0,0.011,0.03,0.01,0.02,0.16,19
0,0.011,0.03,0.01,0.02,0.17,19
0,0.011,0.03,0.01,0.02,0.18,19
0,0.011,0.03,0.01,0.02,0.19,19
0,0.011,0.03,0.01,0.02,0.2,19
0,0.011,0.03,0.01,0.02,0.21,19
0,0.011,0.03,0.01,0.02,0.22,19
0,0.011,0.03,0.01,0.02,0.23,19
0,0.011,0.03,0.01,0.02,0.24,19
0,0.011,0.03,0.01,0.02,0.25,19
0,0.011,0.03,0.01,0.02,0.26,19
0,0.011,0.03,0.01,0.02,0.27,19
0,0.011,0.03,0.01,0.02,0.28,19
0,0.011,0.03,0.01,0.02,0.29,19
0,0.011,0.03,0.01,0.02,0.3,19
0,0.011,0.03,0.01,0.02,0.31,19
0,0.011,0.03,0.01,0.02,0.32,19
0,0.011,0.03,0.01,0.02,0.33,19
0,0.011,0.03,0.01,0.02,0.34,19
0,0.011,0.03,0.01,0.02,0.35,19
0,0.011,0.03,0.01,0.02,0.36,19
0,0.011,0.03,0.01,0.02,0.37,19
0,0.011,0.03,0.01,0.02,0.38,19
0,0.011,0.03,0.01,0.02,0.39,19
0,0.011,0.03,0.01,0.02,0.4,19
0,0.011,0.03,0.01,0.02,0.41,19
0,0.011,0.03,0.01,0.02,0.42,19
0,0.011,0.03,0.01,0.02,0.43,19
0,0.011,0.03,0.01,0.02,0.44,19
0,0.011,0.03,0.01,0.02,0.45,19
0,0.011,0.03,0.01,0.02,0.46,19
0,0.011,0.03,0.01,0.02,0.47,19
0,0.011,0.03,0.01,0.02,0.48,19
0,0.011,0.03,0.01,0.02,0.49,19
0,0.011,0.03,0.01,0.02,0.5,19
0,0.011,0.03,0.01,0.03,0.01,19
0,0.011,0.03,0.01,0.03,0.02,19
0,0.011,0.03,0.01,0.03,0.03,19
0,0.011,0.03,0.01,0.03,0.04,19
0,0.011,0.03,0.01,0.03,0.05,19
0,0.011,0.03,0.01,0.03,0.06,19
0,0.011,0.03,0.01,0.03,0.07,19
0,0.011,0.03,0.01,0.03,0.08,19
0,0.011,0.03,0.01,0.03,0.09,19
0,0.011,0.03,0.01,0.03,0.1,19
0,0.011,0.03,0.01,0.03,0.11,19
0,0.011,0.03,0.01,0.03,0.12,19
0,0.011,0.03,0.01,0.03,0.13,19
0,0.011,0.03,0.01,0.03,0.14,19
0,0.011,0.03,0.01,0.03,0.15,19
0,0.011,0.03,0.01,0.03,0.16,19
0,0.011,0.03,0.01,0.03,0.17,19
0,0.011,0.03,0.01,0.03,0.18,19
0,0.011,0.03,0.01,0.03,0.19,19
0,0.011,0.03,0.01,0.03,0.2,19
